Time (sec),Mach,CD,Thrust (lb),Weight (lb),Drag (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Altitude (ft),Distance (ft)
0.7599996,0.4398238,0.6236476,379.9825,15.81721,5.037067,730.508121289864,730.508121288253,0.00153422118974506,502.276729950966,502.276729949949,0.00101091148956562,188.0042,0.000365305
0.7699996,0.4463227,0.6234935,380.8558,15.79889,5.184896,732.870118311252,732.870118309634,0.00153994894497293,509.60543097027,509.605430969236,0.00102631097867114,193.1002,0.0003754911
0.7799996,0.4528428,0.6233357,381.7291,15.78052,5.335259,735.234404151052,735.234404149427,0.00154567415361558,516.957774847443,516.957774846393,0.00104176771986181,198.2698,0.0003858315
0.7899995,0.4593843,0.6231746,382.6024,15.76211,5.488175,737.60116954413,737.601169542498,0.00155139717947089,524.333786378017,524.333786376951,0.00105728169130975,203.5131,0.0003963267
0.7999995,0.4659472,0.6230106,383.4758,15.74366,5.643661,739.970541647063,739.970541645425,0.00155711717367714,531.733491629091,531.733491628009,0.00107285286269848,208.8304,0.0004069774
0.8099995,0.4725316,0.6228439,384.3492,15.72517,5.801736,742.342138990118,742.342138988473,0.00156283522762797,539.156912853066,539.156912851967,0.00108848121462544,214.222,0.0004177841
0.8199995,0.4791373,0.6226748,385.2227,15.70664,5.96242,744.716152308162,744.71615230651,0.00156855122005744,546.60407420969,546.604074208575,0.00110416672647542,219.688,0.0004287473
0.8299995,0.4857645,0.6225038,386.0963,15.68806,6.125729,747.092645179485,747.092645177826,0.0015742662423592,554.075000494497,554.075000493365,0.00111990938854714,225.2288,0.0004398677
0.8399995,0.4924133,0.6223308,386.9698,15.66944,6.291684,749.471426869218,749.471426867552,0.00157997920313959,561.569714595669,561.569714594521,0.00113570918022538,230.8445,0.0004511458
0.8499995,0.4990834,0.6221565,387.8435,15.65078,6.460304,751.852751690517,751.852751688845,0.00158569010239861,569.088241944522,569.088241943357,0.00115156608089494,236.5354,0.0004625821
0.8599995,0.5057752,0.6219808,388.7171,15.63208,6.631611,754.236301751938,754.236301750259,0.00159140015279589,576.630604793457,576.630604792275,0.00116748008206719,242.3017,0.0004741774
0.8699995,0.5124885,0.6218041,389.5909,15.61334,6.805619,756.622331366638,756.622331364952,0.00159710959686336,584.196827938005,584.196827936806,0.00118345117767884,248.1437,0.000485932
0.8799995,0.5192236,0.6216266,390.4646,15.59455,6.982351,759.010649799747,759.010649798055,0.00160281710067541,591.78693426635,591.786934265134,0.00119947934832734,254.0615,0.0004978467
0.8899994,0.5259801,0.6214483,391.3385,15.57572,7.161824,761.401447786135,761.401447784436,0.00160852448322151,599.400948574025,599.400948572792,0.00121556459280002,260.0555,0.0005099219
0.8999994,0.5327584,0.6212696,392.2123,15.55685,7.344061,763.794598169223,763.794598167517,0.00161423053184201,607.038894384996,607.038894383746,0.00123170689775763,266.1259,0.0005221583
0.9099994,0.5395583,0.6210907,393.0862,15.53794,7.529078,766.189846635854,766.189846634141,0.00161993573160078,614.700792680097,614.70079267883,0.00124790625471155,272.2729,0.0005345563
0.9199994,0.54638,0.6209117,393.9602,15.51899,7.716898,768.587447499184,768.587447497465,0.00162564081009358,622.386666983296,622.386666982012,0.00126416266244913,278.4968,0.0005471167
0.9299994,0.5532233,0.6207326,394.8342,15.49999,7.907537,770.987273602636,770.98727360091,0.00163134564605445,630.096539546993,630.096539545692,0.00128047611854504,284.7978,0.0005598399
0.9399994,0.5600886,0.6205537,395.7083,15.48095,8.101017,773.389388524498,773.389388522765,0.00163704951188762,637.830433259372,637.830433258054,0.00129684661329801,291.1761,0.0005727265
0.9499994,0.5669755,0.6203752,396.5824,15.46187,8.297359,775.793919421349,775.79391941961,0.00164275277139097,645.588372280182,645.588372278846,0.00131327414064474,297.6319,0.0005857771
0.9599994,0.5738843,0.6201971,397.4566,15.44275,8.496579,778.200675558322,778.200675556576,0.00164845663722414,653.370378861823,653.37037886047,0.00132975870664852,304.1656,0.0005989923
0.9699994,0.580815,0.6199923,398.3308,15.42359,8.698322,780.610419874886,780.610419873133,0.00165416171571694,661.176482886092,661.176482884721,0.00134630032343596,310.7774,0.0006123726
0.9799994,0.5877674,0.6195833,399.205,15.40438,8.90002,783.028556525621,783.028556523862,0.00165987964840182,669.006768276327,669.006768274939,0.00136289911954897,317.4674,0.0006259186
0.9899994,0.594742,0.6191744,400.0794,15.38513,9.104501,785.449299886214,785.449299884448,0.00166559782361861,676.861261099628,676.861261098222,0.00137955509741287,324.2361,0.0006396308
0.9999993,0.6017385,0.6189296,400.9537,15.36584,9.314235,787.867309380372,787.867309378599,0.00167130666135626,684.73993401733,684.739934015906,0.00139626816365287,331.0835,0.0006535099
1.009999,0.608757,0.6190665,401.6531,15.34651,9.532766,789.908299619682,789.908299617903,0.00167624230731417,692.639016836968,692.639016835527,0.00141303058635134,338.0099,0.0006675564
1.019999,0.6157941,0.6192055,402.3417,15.32714,9.754429,791.927546084092,791.927546082308,0.00168112835549322,700.558292120799,700.55829211934,0.00142984186953051,345.0154,0.0006817708
1.029999,0.6228497,0.6193467,403.0303,15.30774,9.979239,793.947046861659,793.947046859869,0.0016860104018955,708.497762411955,708.497762410478,0.00144670197317261,352.1004,0.0006961535
1.039999,0.6299238,0.61949,403.719,15.2883,10.20722,795.96699268725,795.966992685454,0.00169088808272312,716.457432160915,716.45743215942,0.0014636108536219,359.265,0.0007107051
1.049999,0.6370164,0.6196355,404.4077,15.26883,10.43839,797.986874934553,797.986874932751,0.0016957622468378,724.437300731897,724.437300730384,0.00148056847571125,366.5094,0.000725426
1.059999,0.6441274,0.6197833,405.0965,15.24933,10.67276,800.007329386458,800.00732938465,0.00170063216664379,732.437373846946,732.437373845415,0.00149757479699757,373.8338,0.0007403167
1.069999,0.6512569,0.6199333,405.7854,15.22979,10.91038,802.028292464676,802.028292462862,0.00170549917606666,740.457656592325,740.457656590776,0.00151462978837703,381.2383,0.0007553777
1.079999,0.6584049,0.6200857,406.4743,15.21022,11.15124,804.049064808026,804.049064806207,0.00171036109231909,748.498147060686,748.498147059119,0.00153173339891793,388.7233,0.0007706095
1.089999,0.6655715,0.6202404,407.1632,15.19062,11.39539,806.07034577769,806.070345775865,0.00171522009818841,756.558850338292,756.558850336707,0.00154888559951643,396.2889,0.0007860126
1.099999,0.6727565,0.6203974,407.8522,15.17099,11.64283,808.091626747355,808.091626745524,0.00172007437468517,764.639766425144,764.63976642354,0.00156608634287882,403.9353,0.0008015875
1.109999,0.6799601,0.6205569,408.5413,15.15132,11.89359,810.113098451886,810.113098450049,0.00172492574079883,772.740897228588,772.740897226966,0.00158333559990126,411.6627,0.0008173346
1.119999,0.6871822,0.6207188,409.2303,15.13162,12.1477,812.134570156417,812.134570154575,0.0017297731051357,780.862242748626,780.862242746986,0.00160063333056598,419.4713,0.0008332544
1.129999,0.694423,0.620883,409.9195,15.11188,12.40518,814.156232595817,814.156232593969,0.00173461634642984,789.003804892607,789.003804890948,0.00161797949364256,427.3614,0.0008493475
1.139999,0.7016822,0.6210498,410.6087,15.09212,12.66603,816.178022191794,816.17802218994,0.00173945607101105,797.165584932094,797.165584930417,0.00163537405396387,435.333,0.0008656143
1.149999,0.7089601,0.621219,411.2979,15.07232,12.93031,818.199557474615,818.199557472756,0.00174429227887934,805.347580323959,805.347580322263,0.00165281697636278,443.3865,0.0008820552
1.159999,0.7162564,0.6213908,411.9872,15.05248,13.19801,820.221347070592,820.221347068727,0.00174912436370488,813.549793611331,813.549793609616,0.00167030821960887,451.522,0.0008986708
1.169999,0.7235715,0.621565,412.6766,15.03262,13.46917,822.242628040257,822.242628038386,0.00175395329561539,821.772219707947,821.772219706214,0.00168784775217298,459.7397,0.0009154616
1.179999,0.7309051,0.6217418,413.366,15.01272,13.74381,824.26390900992,824.263909008044,0.00175877749815334,830.014858613809,830.014858612057,0.0017054355267614,468.0399,0.000932428
1.189999,0.7382572,0.6219211,414.0555,14.99279,14.02194,826.285317136162,826.28531713428,0.00176359866904222,838.277711600482,838.277711598711,0.00172307151305763,476.4226,0.0009495706
1.199999,0.7456281,0.6221029,414.745,14.97282,14.30361,828.306470949248,828.30647094736,0.00176841595942029,846.560776124834,846.560776123044,0.00174075567225656,484.8882,0.0009668897
1.209999,0.7530175,0.6222872,415.4345,14.95283,14.58882,830.327243292599,830.327243290706,0.00177322924802158,854.864048372166,854.864048370358,0.00175848796434043,493.4369,0.0009843858
1.219999,0.7604256,0.6224742,416.1241,14.93279,14.87759,832.348015635949,832.34801563405,0.00177803877737801,863.187528342482,863.187528340654,0.00177626835171679,502.0688,0.00100206
1.229999,0.7678522,0.6226637,416.8138,14.91273,15.16996,834.368279352987,834.368279351082,0.00178284466875556,871.531210949516,871.531210947669,0.00179409679800585,510.7841,0.001019911
1.239999,0.7752975,0.6228557,417.5035,14.89263,15.46594,836.388288756866,836.388288754956,0.00178764643709037,879.895093650137,879.895093648271,0.00181197326197718,519.583,0.001037942
1.249999,0.7827614,0.6230503,418.1933,14.8725,15.76556,838.40804384759,838.408043845674,0.00179244456744629,888.279173901214,888.279173899329,0.001829897707251,528.4658,0.001056151
1.259999,0.790244,0.6232476,418.8831,14.85234,16.06884,840.427417468579,840.427417466657,0.00179723869602543,896.683447888049,896.683447886145,0.00184787009380954,537.4327,0.00107454
1.269999,0.7977452,0.6234474,419.573,14.83214,16.37581,842.446028150097,842.44602814817,0.00180202906535972,905.107907981248,905.107907979325,0.00186589038406035,546.4838,0.001093109
1.279999,0.8052651,0.6236497,420.2629,14.81191,16.68648,844.464448096748,844.464448094815,0.00180681506911935,913.552552273464,913.552552271521,0.00188395853434769,555.6193,0.001111858
1.289999,0.8128037,0.6238547,420.9529,14.79165,17.00087,846.482232260506,846.482232258568,0.00181159767743201,922.017374406865,922.017374404903,0.00190207451071709,564.8394,0.001130788
1.299999,0.8203608,0.6240622,421.6429,14.77136,17.31902,848.499571376242,848.499571374298,0.00181637616270193,930.502369930972,930.502369928991,0.00192023827193812,574.1445,0.0011499
1.309999,0.8279368,0.6242724,422.333,14.75103,17.64095,850.516147552506,850.516147550556,0.00182115040366315,939.007531216392,939.007531214391,0.00193844977556769,583.5345,0.001169193
1.319999,0.8355314,0.6244851,423.0231,14.73067,17.96668,852.532342259036,852.53234225708,0.00182592076411356,947.532854448426,947.532854446406,0.0019567089828007,593.0099,0.001188669
1.329999,0.8431445,0.6247004,423.7133,14.71027,18.29624,854.547583291227,854.547583289266,0.00183068663772333,956.078330090332,956.078330088292,0.00197501584876874,602.5707,0.001208328
1.339999,0.8507764,0.6249183,424.4036,14.68984,18.62963,856.562379275394,856.562379273428,0.0018354486308223,964.64395369163,964.64395368957,0.00199337033466671,612.2171,0.00122817
1.349999,0.858427,0.6251389,425.0939,14.66938,18.96691,858.576094428646,858.576094426674,0.00184020613708063,973.229714444009,973.22971444193,0.0020117723956262,621.9494,0.001248195
1.359999,0.8660963,0.625362,425.7842,14.64889,19.30806,860.589173799006,860.589173797028,0.00184495964156218,981.835605989643,981.835605987544,0.00203022199162944,631.7678,0.001268405
1.369999,0.8737843,0.6255876,426.4746,14.62836,19.65315,862.601617386473,862.60161738449,0.001849709023001,990.461621970701,990.461621968582,0.00204871908144601,641.6724,0.0012888
1.379999,0.8814909,0.6258159,427.1651,14.6078,20.00216,864.612980143025,864.612980141036,0.00185445379633322,999.107751578875,999.107751576736,0.00206726361899484,651.6635,0.00130938
1.389999,0.8892162,0.6260467,427.8556,14.58721,20.35514,866.623579960106,866.623579958112,0.00185919468915463,1007.77398718477,1007.77398718261,0.00208585556547082,661.7412,0.001330146
1.399999,0.8969603,0.6262801,428.5461,14.56658,20.71212,868.63316252456,868.63316252256,0.00186393061007156,1016.46031861586,1016.46031861368,0.00210449487115492,671.9058,0.001351097
1.409999,0.904723,0.6259059,424.6578,14.54593,21.05257,860.55897411165,860.558974109666,0.00184779423344607,1025.06590816463,1025.06590816243,0.00212297281307637,682.1565,0.001372235
1.419999,0.9124147,0.6315078,411.8374,14.52527,21.59645,832.225945320746,832.225945318822,0.00178969085995969,1033.38816743182,1033.3881674296,0.00214086972127594,692.4904,0.001393554
1.429999,0.9198549,0.641711,399.0169,14.50509,22.2972,803.436678726675,803.436678724811,0.00173059771368374,1041.42253403951,1041.42253403727,0.00215817569802596,702.9046,0.001415049
1.439999,0.9270397,0.6560295,386.1966,14.48553,23.14429,774.208149732647,774.208149730845,0.00167054996174748,1049.16461536378,1049.16461536153,0.00217488119727004,713.3962,0.001436714
1.449999,0.9339651,0.6739838,373.3763,14.4666,24.126,744.567760581301,744.567760579561,0.00160960678194081,1056.61029280317,1056.6102928009,0.00219097726472967,723.9623,0.001458544
1.459999,0.9406274,0.695103,360.556,14.44828,25.22949,714.546664634334,714.546664632658,0.00154783196016025,1063.7557592898,1063.75575928751,0.0022064555839853,734.5999,0.001480531
1.469999,0.9470229,0.7189255,347.7358,14.43058,26.44098,684.177986180412,684.1779861788,0.00148529595193028,1070.59753899867,1070.59753899637,0.00222130854317261,745.3059,0.00150267
1.479999,0.9531489,0.7902374,334.9156,14.4135,29.43061,649.73603747349,649.736037471951,0.00141422415383444,1077.09489922818,1077.09489922586,0.00223545078439485,756.0768,0.001524953
1.489999,0.9589689,0.8993527,322.0955,14.39704,33.89268,611.893985439422,611.893985437964,0.00133602507003235,1083.2138389458,1083.21383894347,0.00224881103479655,766.909,0.001547375
1.499999,0.9644527,1.002165,309.5042,14.3812,38.18682,574.826762015612,574.826762014232,0.00125940389894014,1088.96210643748,1088.96210643513,0.00226140507350445,777.7986,0.001569926
1.509999,0.969607,1.098799,300.636,14.36597,42.3026,546.391308600835,546.391308599516,0.00120066545560581,1094.42601940136,1094.426019399,0.00227341172779214,788.7429,0.0015926
1.519999,0.9745085,1.190694,291.7679,14.35126,46.28846,518.167189419298,518.167189418039,0.0011423425907265,1099.60769117973,1099.60769117736,0.00228483515344407,799.739,0.001615391
1.529999,0.9791594,1.277891,282.8999,14.33698,50.13547,490.181298087326,490.181298086126,0.0010844909653792,1104.50950405105,1104.50950404866,0.00229568006285546,810.7841,0.001638294
1.539999,0.9835616,1.360425,274.0319,14.32313,53.83498,462.455982373564,462.455982372423,0.00102715787328946,1109.13406377142,1109.13406376902,0.00230595164135877,821.8755,0.001661302
1.549999,0.9877173,1.438338,265.1639,14.30971,57.37924,435.012382059165,435.012382058083,0.000970386970203948,1113.48418749478,1113.48418749237,0.00231565551084391,833.0103,0.00168441
1.559999,0.9916291,1.511677,256.296,14.29671,60.76134,407.868966637138,407.868966636113,0.000914216939964834,1117.56287706999,1117.56287706757,0.00232479768003922,844.1859,0.001707612
1.569999,0.9952996,1.580493,247.428,14.28415,63.97502,381.043092980428,381.043092979461,0.000858683616664174,1121.37330791462,1121.37330791219,0.00233338451601393,855.3997,0.001730903
1.579999,0.9987317,1.644839,238.5601,14.27201,67.01488,354.550401348175,354.550401347264,0.000803820287808795,1124.91881184885,1124.91881184641,0.00234142271871235,866.6489,0.001754277
1.589999,1.001928,1.704765,229.6922,14.2603,69.87583,328.405324012023,328.405324011167,0.000749656724192601,1128.20286501556,1128.20286501312,0.00234891928578671,877.9309,0.001777729
1.599999,1.004892,1.760335,220.8243,14.24902,72.55416,302.619686533758,302.619686532957,0.000696217724705014,1131.22906181326,1131.22906181081,0.00235588146287814,889.2432,0.001801253
1.609999,1.007627,1.811612,212.7145,14.23817,75.0466,278.916873809085,278.916873808334,0.000647087547412857,1134.01823048901,1134.01823048655,0.00236235233820763,900.5834,0.001824844
1.619999,1.01015,1.858914,206.1654,14.22774,77.36346,259.095881214113,259.095881213404,0.000606010703352985,1136.60918924324,1136.60918924077,0.00236841244510571,911.9495,0.001848498
1.629999,1.012498,1.902935,199.6163,14.21766,79.53426,239.569891880944,239.569891880276,0.000565529517703108,1139.00488810849,1139.00488810602,0.00237406774015634,923.3396,0.00187221
1.639999,1.014672,1.943694,193.0673,14.20788,81.55642,220.347186881744,220.347186881117,0.000525661331495927,1141.20835992806,1141.20835992558,0.0023793243533538,934.7517,0.001895977
1.649999,1.016674,1.981228,186.5183,14.19843,83.42845,201.432995530797,201.43299553021,0.000486416998035127,1143.22268983835,1143.22268983586,0.00238418852322543,946.184,0.001919795
1.659999,1.018509,2.015631,179.9693,14.18929,85.15165,182.826395942912,182.826395942364,0.000447795062129151,1145.05095375691,1145.05095375442,0.00238866647374663,957.6345,0.001943659
1.669999,1.020178,2.046922,173.4203,14.18047,86.72449,164.532585643228,164.532585642718,0.000409806316448703,1146.69627957657,1146.69627957407,0.00239276453681952,969.1014,0.001967566
1.679999,1.021684,2.075157,166.8713,14.17197,88.14723,146.552709040952,146.552709040479,0.00037245355011093,1148.16180663422,1148.16180663172,0.00239648907223738,980.5831,0.001991512
1.689999,1.02303,2.100392,160.3223,14.16378,89.42059,128.8870999221,128.887099921663,0.000335737551344591,1149.45067760464,1149.45067760213,0.00239984644767578,992.0776,0.002015494
1.699999,1.024219,2.122684,153.7733,14.15591,90.54543,111.535400658798,111.535400658395,0.000299657713819871,1150.56603158629,1150.56603158378,0.002402843024747,1003.583,0.002039508
1.709999,1.025253,2.14207,147.2243,14.14836,91.52226,94.4980960354994,94.49809603513,0.000264215341145873,1151.51101252552,1151.51101252301,0.0024054851780994,1015.098,0.002063549
1.719999,1.026136,2.158625,140.6754,14.14112,92.35339,77.771665404442,77.7716654041037,0.000229403339263763,1152.28872916219,1152.28872915967,0.00240777921144076,1026.621,0.002087616
1.729999,1.02687,2.172386,134.1264,14.1342,93.03971,61.3556319284582,61.3556319281476,0.00019522082899531,1152.90228546776,1152.90228546524,0.00240973141968708,1038.15,0.002111703
1.739999,1.027457,2.183391,127.5774,14.12759,93.58246,45.2488511983453,45.2488511980565,0.000161665870085108,1153.35477396963,1153.35477396711,0.0024113480783518,1049.684,0.002135809
1.749999,1.027901,2.191715,122.4778,14.12131,93.98462,32.7480601639688,32.748060163688,0.000135619153903744,1153.68225456395,1153.68225456143,0.00241270426986052,1061.221,0.002159929
1.759999,1.028234,2.197958,119.4997,14.11532,94.27747,25.3200735350337,25.3200735347486,0.00012014908826991,1153.93545529364,1153.93545529112,0.00241390576071636,1072.76,0.002184062
1.769999,1.0285,2.202946,116.5217,14.10951,94.50433,18.0356307885142,18.0356307882087,0.000104970212529601,1154.1158115975,1154.11581159497,0.00241495546281819,1084.301,0.002208206
1.779999,1.028702,2.206733,113.5436,14.10385,94.66778,10.8893804206312,10.8893804202587,0.0000900718780154479,1154.22470539927,1154.22470539674,0.00241585618157821,1095.843,0.00223236
1.789999,1.02884,2.20932,110.5656,14.09832,94.76804,3.881241717007,3.88124171627356,0.0000754538649328917,1154.26351781557,1154.26351781304,0.00241661072021067,1107.386,0.002256523
1.799999,1.028915,2.210726,107.5876,14.09295,94.80608,-2.99065467508462,-2.99065467446022,0.0000611124140370812,1154.23361126949,1154.23361126696,0.00241722184433738,1118.928,0.002280692
1.809999,1.028929,2.210989,104.6095,14.08771,94.78378,-9.73022800589064,-9.73022800577693,0.0000470398135706853,1154.13630899161,1154.13630898908,0.00241769224246257,1130.47,0.002304866
1.819999,1.028883,2.210126,101.6314,14.08262,94.7022,-16.339559721623,-16.3395597215892,0.0000332315918513204,1153.97291339805,1153.97291339552,0.00241802455837366,1142.009,0.002329045
1.829999,1.028779,2.208176,98.65338,14.07768,94.56326,-22.8226805860985,-22.82268058609,0.0000196796657446437,1153.74468659729,1153.74468659476,0.00241822135502671,1153.547,0.002353226
1.839999,1.028616,2.20512,95.67532,14.07288,94.36649,-29.1781471734335,-29.1781471734328,0.0000063870886897067,1153.45290513208,1153.45290512955,0.00241828522591218,1165.081,0.002377409
1.849999,1.028397,2.201015,92.69727,14.06822,94.11467,-35.4120103486089,-35.4120103486083,-0.00000665865055026158,1153.09878503652,1153.09878503398,0.00241821863940817,1176.612,0.002401591
1.859999,1.028122,2.195859,89.71918,14.06371,93.80821,-41.5250032487682,-41.5250032487636,-0.0000194586547376117,1152.68353501331,1152.68353501077,0.00241802405286514,1188.139,0.002425773
1.869999,1.027792,2.189672,86.7411,14.05934,93.44827,-47.5192954830279,-47.5192954830171,-0.000032017609664943,1152.2083420691,1152.20834206656,0.00241770387677565,1199.661,0.002449951
1.879999,1.027409,2.182491,83.76303,14.05511,93.0369,-53.3994130308482,-53.3994130308298,-0.0000443446434381385,1151.67434795073,1151.67434794819,0.00241726043035118,1211.178,0.002474126
1.889999,1.026974,2.174336,80.78493,14.05103,92.57537,-59.167958628442,-59.1679586284151,-0.0000564450311265862,1151.08266837767,1151.08266837513,0.00241669598005253,1222.689,0.002498296
1.899999,1.026487,2.165205,77.80685,14.0471,92.06407,-64.8255283222701,-64.8255283222341,-0.0000683199853899156,1150.43441310894,1150.4344131064,0.0024160127802139,1234.193,0.002522459
1.909999,1.025949,2.155119,74.82526,14.04331,91.50436,-70.382922474207,-70.3829224741615,-0.000079991985906008,1149.73058389993,1149.73058389739,0.00241521286037272,1245.691,0.002546615
1.919999,1.025362,2.144113,71.83952,14.03966,90.89828,-75.8461889690109,-75.8461889689557,-0.0000914733866448386,1148.97212202719,1148.97212202465,0.00241429812652672,1257.18,0.002570763
1.929999,1.024727,2.132208,68.85375,14.03616,90.24709,-81.2084375095916,-81.2084375095266,-0.00010274990853927,1148.16003767025,1148.16003766771,0.00241327062746429,1268.662,0.002594901
1.939999,1.024042,2.119365,65.86798,14.0328,89.5497,-86.4668706512252,-86.4668706511503,-0.000113815230600985,1147.29536898307,1147.29536898053,0.00241213247518372,1280.135,0.002619028
1.949998,1.023312,2.105679,62.88221,14.02958,88.81067,-91.6317086038975,-91.6317086038127,-0.00012469086238016,1146.3790519175,1146.37905191497,0.00241088556658779,1291.599,0.002643143
1.959998,1.022535,2.091112,59.89643,14.02651,88.02885,-96.7001539228846,-96.7001539227898,-0.00013537063447093,1145.41205039989,1145.41205039736,0.00240953186027334,1303.053,0.002667245
1.969998,1.021713,2.075701,56.91063,14.02359,87.2065,-101.677094189167,-101.677094189062,-0.00014586480900541,1144.39527948073,1144.3952794782,0.00240807321221589,1314.497,0.002691333
1.979998,1.020846,2.059446,53.92483,14.02081,86.34399,-106.563300289501,-106.563300289387,-0.000156174689592701,1143.32964650165,1143.32964649912,0.00240651146535487,1325.93,0.002715406
1.989998,1.019935,2.042366,50.93902,14.01817,85.44278,-111.361696825189,-111.361696825065,-0.000166306536588141,1142.21602955829,1142.21602955576,0.00240484840002616,1337.352,0.002739463
1.999998,1.018982,2.024499,0.8968762,14.01568,84.50502,-224.098401310622,-224.098401310259,-0.000403347175881809,1139.97504559528,1139.97504559275,0.0024008149283575,1348.752,0.002763491
2.009999,1.017023,2.02995,0,14.01353,84.37505,-225.888479831676,-225.888479831309,-0.000407226261821045,1137.71616084745,1137.71616084493,0.00239674266583031,1360.129,0.002787479
2.019999,1.015047,1.992596,0,14.01353,82.46977,-221.514102801112,-221.514102800754,-0.000398158235643802,1135.50101986895,1135.50101986643,0.00239276108356287,1371.484,0.002811427
2.029999,1.013111,1.955998,0,14.01353,80.61597,-217.257917810137,-217.257917809788,-0.000389332923291397,1133.32844073941,1133.32844073689,0.00238886775441698,1382.817,0.002835335
2.039999,1.011212,1.9201,0,14.01353,78.81037,-213.112327253192,-213.112327252852,-0.000380734529872157,1131.19731751451,1131.197317512,0.00238506040920336,1394.129,0.002859204
2.049999,1.00935,1.884901,0,14.01353,77.05192,-209.075010522725,-209.075010522393,-0.000372358386646507,1129.10656745602,1129.10656745351,0.00238133682542012,1405.42,0.002883036
2.059999,1.007523,1.850363,0,14.01353,75.33829,-205.140627042442,-205.140627042119,-0.00036419342809533,1127.05516123145,1127.05516122894,0.00237769489122057,1416.691,0.002906831
2.069999,1.005732,1.816506,0,14.01353,73.66938,-201.308906604615,-201.3089066043,-0.000356239290420736,1125.0420722104,1125.04207220789,0.00237413249839599,1427.941,0.002930591
2.079998,1.003974,1.783273,0,14.01353,72.04208,-197.572680757139,-197.572680756832,-0.000348481148858754,1123.06634544698,1123.06634544448,0.00237064768698529,1439.172,0.002954314
2.089998,1.00225,1.750683,0,14.01353,70.45637,-193.931997183732,-193.931997183432,-0.000340919336890784,1121.12702551849,1121.12702551599,0.00236723849369258,1450.383,0.002978004
2.099998,1.000558,1.718697,0,14.01353,68.91003,-190.381706042968,-190.381706042676,-0.000333543122479104,1119.22320850062,1119.22320849812,0.00236390306254234,1461.576,0.003001659
2.109998,0.9988974,1.687306,0,14.01353,67.40188,-186.919105257558,-186.919105257273,-0.0003263469880224,1117.35401748982,1117.35401748733,0.00236063959273506,1472.749,0.003025282
2.119998,0.9972676,1.656496,0,14.01353,65.93083,-183.541604012217,-183.541604011939,-0.000319325870666719,1115.51860149073,1115.51860148824,0.00235744633409977,1483.904,0.003048873
2.129998,0.9956678,1.626254,0,14.01353,64.49564,-180.246516124228,-180.246516123957,-0.00031247397996233,1113.71613636978,1113.71613636729,0.00235432159436999,1495.042,0.003072431
2.139998,0.9940971,1.596561,0,14.01353,63.09504,-177.03078983571,-177.030789835446,-0.000305785222294596,1111.94582851099,1111.9458285085,0.00235126374221539,1506.161,0.003095959
2.149998,0.992555,1.56741,0,14.01353,61.72805,-173.892295273976,-173.892295273718,-0.000299255050189906,1110.20690559711,1110.20690559463,0.00234827119178038,1517.263,0.003119457
2.159998,0.9910408,1.538785,0,14.01353,60.39363,-170.828505202029,-170.828505201778,-0.000292878643326232,1108.49862058328,1108.4986205808,0.00234534240541258,1528.348,0.003142925
2.169998,0.9895537,1.510673,0,14.01353,59.09064,-167.836892382877,-167.836892382632,-0.000286650605368224,1106.82025169697,1106.82025169449,0.00234247589942297,1539.416,0.003166364
2.179998,0.9880932,1.483064,0,14.01353,57.81822,-164.915501784125,-164.915501783886,-0.000280566782956651,1105.17109671599,1105.17109671351,0.00233967023165611,1550.468,0.003189775
2.189998,0.9866585,1.455943,0,14.01353,56.57528,-162.06180616878,-162.061806168547,-0.000274622295136503,1103.55047869052,1103.55047868805,0.00233692400876613,1561.504,0.003213158
2.199998,0.9852492,1.429301,0,14.01353,55.3611,-159.27407302846,-159.274073028233,-0.000268813503928893,1101.95773799584,1101.95773799337,0.00233423587378693,1572.523,0.003236514
2.209998,0.9838646,1.403127,0,14.01353,54.1747,-156.550093017617,-156.550093017396,-0.000263135983126173,1100.39223710066,1100.39223709819,0.00233160451401448,1583.527,0.003259843
2.219998,0.9825041,1.377408,0,14.01353,53.01524,-153.888101838728,-153.888101838512,-0.000257585640002094,1098.85335611667,1098.8533561142,0.00232902865767203,1594.516,0.003283146
2.229998,0.9811673,1.352138,0,14.01353,51.882,-151.286192143113,-151.286192142903,-0.000252159261008637,1097.34049422906,1097.34049422659,0.00232650706511831,1605.489,0.003306424
2.239998,0.9798535,1.327302,0,14.01353,50.77411,-148.742504265818,-148.742504265613,-0.000246852647311835,1095.85306921964,1095.85306921718,0.00232403853870037,1616.447,0.003329676
2.249998,0.9785623,1.302893,0,14.01353,49.69091,-146.255607695334,-146.255607695134,-0.000241662661154898,1094.39051317538,1094.39051317292,0.00232162191214284,1627.391,0.003352905
2.259998,0.9772932,1.278902,0,14.01353,48.6317,-143.823690450419,-143.823690450224,-0.00023658604351507,1092.95227630302,1092.95227630056,0.00231925605176057,1638.321,0.003376109
2.269998,0.9760457,1.255319,0,14.01353,47.59574,-141.445131284701,-141.445131284511,-0.000231619414103636,1091.53782502179,1091.53782501933,0.0023169398576713,1649.236,0.00339929
2.279998,0.9748193,1.232136,0,14.01353,46.58238,-139.118499686671,-139.118499686486,-0.000226759589689067,1090.14664005602,1090.14664005356,0.00231467226182509,1660.138,0.003422448
