Time 	Thrust N	x-Thrust N	y-Thrust N	Acceleration Feet/sec/sec	x-Acceleration Feet/sec/sec	y-Acceleration Feet/sec/sec	Acceleration Total Feet/sec/sec	x-Acceleration Total Feet/sec/sec	y-Acceleration Total Feet/sec/sec	Velocity Feet / Sec	x-Velocity Feet / Sec	y-Velocity Feet / Sec	Mach number 	Altitude Feet	Range Feet	Cd 	Drag force N	x-Drag force N	y-Drag force N	Longitudinal moment of inertia Ounces-Inches^2	Radial moment of inertia Ounces-Inches^2	Flight angle Deg.	Gamma - Velocity tangent angle Deg.	Wind angle of attack Deg.	CG Inches	Mass Ounces	CP Inches	CNa - normal force coefficient 	Static stability margin Calibers	Angular acceleration Rad/s/s	Torque N-m	Pitch rate rad/s	Pitch force N	x-Wind velocity Miles / Hour	Cross wind drag N	Cross wind lift N	X Wind induced acceleration Feet/sec/sec	Y Wind induced lift Feet/sec/sec	X Wind drift velocity Feet / Sec	Y Wind drift velocity Feet / Sec	Thermal rise velocity Miles / Hour	Gravity Feet/sec/sec	Pressure KPa	Temperature Degrees Fahrenheit	Density kg/m^3	Viscosity ?	Kinematic viscosity ?	Sound velocity Feet / Sec	Corrective moment coefficient 	Damping moment coefficient 	Nat. Freq. at zero roll rate rad/s	Damping Ratio 	Prec. Freq. rad/s	Nat. Coupled Frequency rad/s	Coupled Damping Ratio 	Booster 2 Velocity Feet / Sec	Booster 2 x-Velocity Feet / Sec	Booster 2 y-Velocity Feet / Sec	Booster 2 range Feet	Booster 2 altitude Feet	Booster 2 flight angle Deg.	Booster 1 Velocity Feet / Sec	Booster 1 x-Velocity Feet / Sec	Booster 1 y-Velocity Feet / Sec	Booster 1 range Feet	Booster 1 altitude Feet	Booster 1 flight angle 
 1.815000	455.494338	93.663301	445.760424	347.223000	71.426000	339.797000	316.106000	71.426000	307.931000	1956.214000	401.044000	1914.663000	 2.012383	1769.419000	365.928000	 1.625571	50.197105	-10.290908	-49.130918	76036.923011	2195.237691	78.133416	78.170138	 0.036674	50.529000	135.084247	69.195000	35.654393	 8.187069	 0.241295	 0.334135	-0.000661	 0.704733	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-2.675291	31.866000	4137.156380	-66.461000	 0.065976	 0.000014	 0.002335	972.088000	522.014651	 1.492972	19.374142	 0.027705	 0.000000	19.100384	 0.027314	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 1.870000	382.457538	78.549129	374.303543	285.084000	58.559000	279.005000	253.982000	58.559000	247.139000	1971.849000	404.612000	1929.891000	 2.028319	1875.169000	388.089000	 1.625007	50.729796	-10.409247	-49.650266	75972.293954	2173.502342	78.148771	78.159379	 0.011219	50.475000	134.662636	69.192000	35.654393	 8.209003	 0.065456	 0.103616	 0.008534	 0.217956	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-2.455991	31.866000	4116.710740	-66.403000	 0.065641	 0.000014	 0.002348	972.159000	529.151227	 1.498196	19.514422	 0.027626	 0.000000	19.241127	 0.027239	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 1.925000	309.354233	63.402150	302.786642	222.549000	45.593000	217.828000	191.470000	45.593000	185.963000	1984.058000	407.468000	1941.767000	 2.040727	1981.662000	410.426000	 1.624802	51.094538	-10.493285	-50.005713	75916.307966	2154.702847	78.173676	78.149011	-0.024295	50.428000	134.297973	69.193000	35.654393	 8.230189	-0.169016	-0.226601	 0.005167	-0.475427	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-2.224102	31.866000	4096.226299	-66.345000	 0.065304	 0.000014	 0.002360	972.231000	534.398684	 1.501984	19.618173	 0.027569	 0.000000	19.345555	 0.027186	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 1.980000	236.130334	48.399635	231.117287	159.594000	32.687000	156.210000	128.570000	32.687000	124.345000	1992.813000	409.612000	1950.262000	 2.049580	2088.714000	432.900000	 1.624930	51.289186	-10.541979	-50.194162	75876.126706	2141.226932	78.171541	78.138843	-0.033176	50.395000	134.036574	69.195000	35.654393	 8.245533	-0.217283	-0.311170	-0.006675	-0.651644	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-1.980838	31.865000	4075.740053	-66.287000	 0.064968	 0.000014	 0.002373	972.303000	537.392374	 1.503889	19.678255	 0.027535	 0.000000	19.406336	 0.027154	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.035000	 0.000000	 0.000000	 0.000000	44.094000	-9.071000	-43.151000	75.563000	-9.071000	-75.016000	1992.209000	409.839000	1949.597000	 2.048807	2196.024000	455.449000	 1.625863	51.035884	-10.499102	-49.944226	75862.284975	2136.587898	78.135243	78.128545	-0.007744	50.383000	133.946589	69.191000	35.654393	 8.249040	-0.046292	-0.072263	-0.014596	-0.151266	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-1.727818	31.865000	4055.308732	-66.228000	 0.064633	 0.000014	 0.002385	972.375000	534.658836	 0.552487	19.629933	 0.010142	 0.000000	19.359209	 0.010002	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.090000	 0.000000	 0.000000	 0.000000	43.719000	-9.001000	-42.783000	75.188000	-9.001000	-74.647000	1988.080000	409.342000	1945.482000	 2.044408	2303.136000	477.976000	 1.627128	50.602065	-10.418459	-49.517663	75862.284975	2136.587898	78.092470	78.118161	 0.024930	50.383000	133.946589	69.193000	35.654393	 8.250044	 0.170415	 0.230509	-0.010627	 0.482461	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-1.467234	31.865000	4035.020012	-66.170000	 0.064300	 0.000014	 0.002398	972.448000	529.766474	 0.548517	19.539916	 0.010116	 0.000000	19.270433	 0.009976	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.145000	 0.000000	 0.000000	 0.000000	43.349000	-8.933000	-42.419000	74.818000	-8.933000	-74.283000	1983.970000	408.849000	1941.387000	 2.040032	2410.022000	500.476000	 1.628393	50.173128	-10.339177	-49.096413	75862.284975	2136.587898	78.076949	78.107747	 0.030856	50.383000	133.946589	69.194000	35.654393	 8.250472	 0.203511	 0.282672	 0.000798	 0.591609	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-1.200362	31.864000	4014.878852	-66.112000	 0.063970	 0.000014	 0.002411	972.519000	524.894730	 0.544576	19.449863	 0.010090	 0.000000	19.181623	 0.009950	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.200000	 0.000000	 0.000000	 0.000000	42.983000	-8.865000	-42.058000	74.452000	-8.865000	-73.922000	1979.882000	408.359000	1937.311000	 2.035677	2516.684000	522.948000	 1.629658	49.748954	-10.260722	-48.679351	75862.284975	2136.587898	78.093181	78.097302	 0.004672	50.383000	133.946589	69.191000	35.654393	 8.248844	 0.027575	 0.042398	 0.007688	 0.088754	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-0.928423	31.864000	3994.883825	-66.054000	 0.063642	 0.000014	 0.002423	972.591000	519.950592	 0.540644	19.358045	 0.010064	 0.000000	19.091071	 0.009925	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.255000	 0.000000	 0.000000	 0.000000	42.620000	-8.798000	-41.702000	74.090000	-8.798000	-73.566000	1975.813000	407.873000	1933.255000	 2.031344	2623.121000	545.395000	 1.630927	49.329598	-10.183109	-48.267038	75862.284975	2136.587898	78.113060	78.086827	-0.026004	50.383000	133.946589	69.194000	35.654393	 8.250116	-0.169853	-0.233844	 0.003198	-0.489437	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-0.652651	31.864000	3975.033520	-65.996000	 0.063316	 0.000014	 0.002436	972.663000	515.246214	 0.536791	19.270272	 0.010038	 0.000000	19.004509	 0.009900	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.310000	 0.000000	 0.000000	 0.000000	42.262000	-8.732000	-41.350000	73.732000	-8.732000	-73.213000	1971.764000	407.391000	1929.219000	 2.027033	2729.337000	567.814000	 1.632196	48.914910	-10.106309	-47.859326	75862.284975	2136.587898	78.105758	78.076322	-0.029991	50.383000	133.946589	69.194000	35.654393	 8.250418	-0.189715	-0.267234	-0.007744	-0.559304	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-0.374289	31.863000	3955.326547	-65.938000	 0.062993	 0.000014	 0.002449	972.734000	510.536300	 0.532961	19.181994	 0.010012	 0.000000	18.917448	 0.009874	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.365000	 0.000000	 0.000000	 0.000000	41.908000	-8.666000	-41.002000	73.378000	-8.666000	-72.865000	1967.735000	406.913000	1925.202000	 2.022742	2835.331000	590.207000	 1.633464	48.504789	-10.030305	-47.456601	75862.284975	2136.587898	78.068800	78.065785	-0.004016	50.383000	133.946589	69.191000	35.654393	 8.248801	-0.020227	-0.035446	-0.013975	-0.074201	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	-0.094587	31.863000	3935.761531	-65.880000	 0.062672	 0.000014	 0.002462	972.806000	505.763436	 0.529141	19.092120	 0.009987	 0.000000	18.828814	 0.009850	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.420000	 0.000000	 0.000000	 0.000000	41.557000	-8.601000	-40.658000	73.028000	-8.601000	-72.520000	1963.726000	406.438000	1921.205000	 2.018473	2941.105000	612.574000	 1.634736	48.099284	-9.955109	-47.057934	75862.284975	2136.587898	78.029300	78.055219	 0.025238	50.383000	133.946589	69.193000	35.654393	 8.250069	 0.162794	 0.220783	-0.009499	 0.462104	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.483557	31.863000	3916.337116	-65.822000	 0.062354	 0.000014	 0.002474	972.877000	501.222015	 0.525397	19.006210	 0.009961	 0.000000	18.744088	 0.009824	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.475000	 0.000000	 0.000000	 0.000000	41.211000	-8.537000	-40.317000	72.682000	-8.537000	-72.179000	1959.735000	405.967000	1917.226000	 2.014224	3046.659000	634.915000	 1.636009	47.698251	-9.880693	-46.663676	75862.284975	2136.587898	78.015897	78.044621	 0.028787	50.383000	133.946589	69.194000	35.654393	 8.250341	 0.179600	 0.249546	 0.000890	 0.522287	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 1.184431	31.862000	3897.051960	-65.765000	 0.062038	 0.000014	 0.002487	972.948000	496.672686	 0.521675	18.919758	 0.009936	 0.000000	18.658829	 0.009799	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.530000	 0.000000	 0.000000	 0.000000	40.868000	-8.473000	-39.980000	72.340000	-8.473000	-71.842000	1955.764000	405.499000	1913.265000	 2.009996	3151.995000	657.230000	 1.637282	47.301600	-9.807041	-46.273736	75862.284975	2136.587898	78.030637	78.033993	 0.003845	50.383000	133.946589	69.190000	35.654393	 8.248788	 0.021257	 0.033024	 0.006840	 0.069130	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 1.845873	31.862000	3877.904742	-65.708000	 0.061724	 0.000014	 0.002500	973.019000	492.066870	 0.517963	18.831829	 0.009911	 0.000000	18.572113	 0.009775	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.585000	 0.000000	 0.000000	 0.000000	40.529000	-8.410000	-39.647000	72.001000	-8.410000	-71.508000	1951.812000	405.035000	1909.323000	 2.005788	3257.113000	679.519000	 1.638558	46.909370	-9.734163	-45.888153	75862.284975	2136.587898	78.048125	78.023334	-0.024594	50.383000	133.946589	69.193000	35.654393	 8.250028	-0.151959	-0.209337	 0.002746	-0.438149	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 2.463773	31.862000	3858.894155	-65.650000	 0.061412	 0.000014	 0.002513	973.090000	487.679814	 0.514324	18.747693	 0.009886	 0.000000	18.489137	 0.009750	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.640000	 0.000000	 0.000000	 0.000000	40.194000	-8.348000	-39.317000	71.667000	-8.348000	-71.179000	1947.878000	404.574000	1905.400000	 2.001601	3362.016000	701.783000	 1.639836	46.521431	-9.662501	-45.506798	75862.284975	2136.587898	78.041170	78.012644	-0.029036	50.383000	133.946589	69.194000	35.654393	 8.250355	-0.173973	-0.244916	-0.007119	-0.512597	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 3.034502	31.861000	3840.018907	-65.593000	 0.061103	 0.000014	 0.002526	973.160000	483.289043	 0.510707	18.663106	 0.009861	 0.000000	18.405716	 0.009725	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.695000	 0.000000	 0.000000	 0.000000	39.861000	-8.286000	-38.990000	71.334000	-8.286000	-70.851000	1943.962000	404.117000	1901.494000	 1.997433	3466.703000	724.022000	 1.641038	46.135567	-9.590662	-45.127966	75862.284975	2136.587898	78.006851	78.001923	-0.005871	50.383000	133.946589	69.191000	35.654393	 8.248914	-0.030563	-0.049069	-0.013174	-0.102716	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 3.554939	31.861000	3821.277724	-65.536000	 0.060796	 0.000014	 0.002539	973.231000	478.845802	 0.507101	18.577116	 0.009837	 0.000000	18.320912	 0.009701	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.750000	 0.000000	 0.000000	 0.000000	39.525000	-8.224000	-38.660000	70.999000	-8.224000	-70.521000	1940.065000	403.663000	1897.606000	 1.993285	3571.175000	746.235000	 1.641990	45.746945	-9.518109	-44.746002	75862.284975	2136.587898	77.968254	77.991171	 0.022212	50.383000	133.946589	69.193000	35.654393	 8.249876	 0.136235	 0.183984	-0.009850	 0.385091	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 4.022487	31.861000	3802.669346	-65.479000	 0.060491	 0.000014	 0.002553	973.301000	474.592117	 0.503559	18.494420	 0.009812	 0.000000	18.239356	 0.009676	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.805000	 0.000000	 0.000000	 0.000000	39.193000	-8.162000	-38.334000	70.667000	-8.162000	-70.194000	1936.187000	403.212000	1893.737000	 1.989156	3675.435000	768.424000	 1.642945	45.362628	-9.446767	-44.368279	75862.284975	2136.587898	77.951666	77.980389	 0.028680	50.383000	133.946589	69.194000	35.654393	 8.250328	 0.169979	 0.235446	-0.000594	 0.492778	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 4.435090	31.860000	3784.192524	-65.422000	 0.060189	 0.000014	 0.002566	973.371000	470.357556	 0.500045	18.411726	 0.009787	 0.000000	18.157803	 0.009652	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.860000	 0.000000	 0.000000	 0.000000	38.865000	-8.101000	-38.011000	70.339000	-8.101000	-69.871000	1932.327000	402.765000	1889.885000	 1.985048	3779.482000	790.588000	 1.643899	44.982514	-9.375705	-43.994698	75862.284975	2136.587898	77.961924	77.969575	 0.008065	50.383000	133.946589	69.191000	35.654393	 8.249051	 0.045235	 0.065608	 0.005784	 0.137335	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 4.791242	31.860000	3765.846028	-65.366000	 0.059888	 0.000014	 0.002579	973.441000	466.073305	 0.496540	18.327683	 0.009763	 0.000000	18.074919	 0.009628	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.915000	 0.000000	 0.000000	 0.000000	38.540000	-8.040000	-37.692000	70.015000	-8.040000	-69.551000	1928.485000	402.321000	1886.052000	 1.980959	3883.318000	812.728000	 1.644856	44.606630	-9.305835	-43.625284	75862.284975	2136.587898	77.978844	77.958730	-0.019863	50.383000	133.946589	69.193000	35.654393	 8.249725	-0.116713	-0.160143	 0.003502	-0.335197	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.089991	31.860000	3747.628639	-65.309000	 0.059590	 0.000014	 0.002592	973.511000	461.947385	 0.493094	18.246380	 0.009738	 0.000000	17.994737	 0.009604	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 2.970000	 0.000000	 0.000000	 0.000000	38.219000	-7.980000	-37.376000	69.694000	-7.980000	-69.235000	1924.660000	401.881000	1882.235000	 1.976889	3986.943000	834.843000	 1.645816	44.234883	-9.236244	-43.259946	75862.284975	2136.587898	77.976786	77.947854	-0.029294	50.383000	133.946589	69.194000	35.654393	 8.250361	-0.167003	-0.234098	-0.005065	-0.489956	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.330935	31.859000	3729.539155	-65.253000	 0.059294	 0.000014	 0.002605	973.580000	457.865785	 0.489678	18.165591	 0.009714	 0.000000	17.915063	 0.009580	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 3.025000	 0.000000	 0.000000	 0.000000	37.901000	-7.921000	-37.064000	69.377000	-7.921000	-68.923000	1920.854000	401.444000	1878.436000	 1.972838	4090.359000	856.934000	 1.646776	43.867163	-9.167798	-42.898576	75862.284975	2136.587898	77.948215	77.936947	-0.012123	50.383000	133.946589	69.192000	35.654393	 8.249305	-0.065033	-0.096005	-0.011948	-0.200959	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.514222	31.859000	3711.576388	-65.196000	 0.059000	 0.000014	 0.002619	973.650000	453.736826	 0.486273	18.083499	 0.009690	 0.000000	17.834103	 0.009556	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 3.080000	 0.000000	 0.000000	 0.000000	37.587000	-7.862000	-36.755000	69.063000	-7.862000	-68.614000	1917.064000	401.010000	1874.654000	 1.968806	4193.567000	879.001000	 1.647739	43.503490	-9.100060	-42.541193	75862.284975	2136.587898	77.909751	77.926009	 0.015468	50.383000	133.946589	69.192000	35.654393	 8.249444	 0.091381	 0.121412	-0.011030	 0.254138	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.640533	31.859000	3693.739164	-65.140000	 0.058708	 0.000014	 0.002632	973.719000	449.719842	 0.482914	18.003273	 0.009666	 0.000000	17.754983	 0.009533	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 3.135000	 0.000000	 0.000000	 0.000000	37.276000	-7.804000	-36.450000	68.752000	-7.804000	-68.308000	1913.292000	400.579000	1870.889000	 1.964793	4296.567000	901.045000	 1.648704	43.143798	-9.032586	-42.187731	75862.284975	2136.587898	77.886286	77.915039	 0.028510	50.383000	133.946589	69.194000	35.654393	 8.250305	 0.161114	 0.221821	-0.003402	 0.464263	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.711072	31.858000	3676.026325	-65.084000	 0.058418	 0.000014	 0.002645	973.789000	445.786823	 0.479596	17.924377	 0.009642	 0.000000	17.677175	 0.009509	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 3.190000	 0.000000	 0.000000	 0.000000	36.968000	-7.747000	-36.148000	68.446000	-7.747000	-68.006000	1909.538000	400.151000	1867.140000	 1.960797	4399.360000	923.065000	 1.649670	42.787971	-8.966219	-41.838078	75862.284975	2136.587898	77.888535	77.904038	 0.015786	50.383000	133.946589	69.192000	35.654393	 8.249532	 0.086412	 0.121730	 0.003953	 0.254800	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.727541	31.858000	3658.436726	-65.028000	 0.058130	 0.000014	 0.002659	973.858000	441.809928	 0.476287	17.844245	 0.009618	 0.000000	17.598149	 0.009486	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 3.245000	 0.000000	 0.000000	 0.000000	36.664000	-7.690000	-35.849000	68.142000	-7.690000	-67.707000	1905.800000	399.727000	1863.408000	 1.956821	4501.948000	945.061000	 1.650639	42.436014	-8.900529	-41.492237	75862.284975	2136.587898	77.904178	77.893006	-0.010844	50.383000	133.946589	69.191000	35.654393	 8.249148	-0.061318	-0.082875	 0.004585	-0.173479	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.692120	31.858000	3640.969234	-64.972000	 0.057845	 0.000014	 0.002672	973.927000	437.898236	 0.473013	17.765075	 0.009595	 0.000000	17.520070	 0.009462	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 3.300000	 0.000000	 0.000000	 0.000000	36.364000	-7.634000	-35.553000	67.842000	-7.634000	-67.411000	1902.079000	399.305000	1859.693000	 1.952862	4604.331000	967.034000	 1.651611	42.087888	-8.835510	-41.150170	75862.284975	2136.587898	77.909572	77.881942	-0.027761	50.383000	133.946589	69.194000	35.654393	 8.250249	-0.151034	-0.210337	-0.001838	-0.440230	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.607434	31.857000	3623.622733	-64.916000	 0.057561	 0.000014	 0.002686	973.995000	434.108236	 0.469787	17.688030	 0.009571	 0.000000	17.444088	 0.009439	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 3.355000	 0.000000	 0.000000	 0.000000	36.066000	-7.578000	-35.261000	67.544000	-7.578000	-67.118000	1898.374000	398.887000	1855.994000	 1.948921	4706.510000	988.984000	 1.652584	41.743477	-8.771139	-40.811763	75862.284975	2136.587898	77.890708	77.870847	-0.020544	50.383000	133.946589	69.193000	35.654393	 8.249827	-0.108031	-0.154285	-0.009544	-0.322931	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 5.476528	31.857000	3606.396117	-64.861000	 0.057279	 0.000014	 0.002699	974.064000	430.280352	 0.466572	17.609872	 0.009548	 0.000000	17.367008	 0.009416	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
